station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
66dcbdc2-0aca-11e7-82f6-3863bb44ef7c,Halsey St & Tompkins Ave,4319.07,40.6823687,-73.944118,71,"KEY, CREDITCARD",21,false,7,0,14,0,true,true,true,false,2024-03-07 00:06:04.000000 UTC
ffae66ec-7c16-436f-bd0a-eedf81d580e7,E Mosholu Pkwy & Van Cortlandt Ave E,8778.01,40.87656,-73.88366,71,"KEY, CREDITCARD",22,false,8,0,14,0,true,true,true,false,2024-03-07 00:05:58.000000 UTC
ff745407-c087-4c0d-a965-98baf078f292,63 St & 59 Dr,5392.04,40.71832,-73.90128,71,"KEY, CREDITCARD",23,false,9,0,14,0,true,true,true,false,2024-03-07 00:06:59.000000 UTC
aba6e644-3ac8-4cdc-9bc6-763e9d82dee9,Empire Blvd & New York Ave,3728.04,40.66403,-73.94769,71,"KEY, CREDITCARD",23,false,9,0,14,0,true,true,true,false,2024-03-07 00:06:56.000000 UTC
266c8621-fdea-4a7e-9d35-18ca1684d526,69 St & 38 Ave,6298.04,40.746945045245191,-73.896502554416656,71,"KEY, CREDITCARD",24,false,10,0,14,0,true,true,true,false,2024-03-07 00:07:22.000000 UTC
a58ff2e3-a5ae-4070-a26d-ddfe8cc6fc58,Greenpoint Ave & 47 St,6134.03,40.7424,-73.91808,71,"KEY, CREDITCARD",25,false,11,0,14,0,true,true,true,false,2024-03-07 00:07:08.000000 UTC
d34f2271-10ee-40c3-a93a-09df58860512,61 St & 60 Ln,4830.02,40.70055,-73.8943,71,"KEY, CREDITCARD",18,false,2,0,15,0,true,true,true,false,2024-03-07 00:07:27.000000 UTC
bd318c15-5c3d-4e72-9837-3b4bd37707e0,65 Pl & Woodside Ave,6149.02,40.74334,-73.89903,71,"KEY, CREDITCARD",19,false,2,0,15,0,true,true,true,false,2024-03-07 00:05:33.000000 UTC
1d3a8670-09b3-4127-b750-af5311e565f0,Mount Eden Pkwy & Eastburn Ave,8245.03,40.842675,-73.908544,71,"KEY, CREDITCARD",19,false,4,0,15,0,true,true,true,false,2024-03-07 00:06:32.000000 UTC
5736cd70-be41-483e-8d82-721874f40e6e,Albany Ave & Park Pl,3975.02,40.67297,-73.93896,71,"KEY, CREDITCARD",20,false,4,0,15,0,true,true,true,false,2024-03-07 00:07:17.000000 UTC
085da8d4-9465-46f0-82d1-10c9c9177d64,Prospect Pl & Howard Ave,3991.04,40.67261,-73.91977,71,"KEY, CREDITCARD",19,false,4,0,15,0,true,true,true,false,2024-03-07 00:07:15.000000 UTC
6fd84197-56e2-47df-849f-701aca0e7cc3,Sherman Ave & E 166 St,8072.06,40.831305492672961,-73.917447924613953,71,"KEY, CREDITCARD",19,false,4,0,15,0,true,true,true,false,2024-03-07 00:06:00.000000 UTC
ab79da3d-f92a-42de-a76d-e05b5d7e724c,Broadway & W 153 St,8089.05,40.831327,-73.946665,71,"KEY, CREDITCARD",20,false,4,0,15,0,true,true,true,false,2024-03-07 00:05:57.000000 UTC
bdefa3e3-aa5a-40eb-b7f8-542de55063e9,43 St & 50 Ave,5983.04,40.737872379505383,-73.922640681266785,71,"KEY, CREDITCARD",19,false,4,0,15,0,true,true,true,false,2024-03-07 00:06:21.000000 UTC
7e7d974c-a6ec-4d9a-b4ed-01a4d2056d8b,39 Ave & 54 St,6392.02,40.74891,-73.90899,71,"KEY, CREDITCARD",19,false,4,0,15,0,true,true,true,false,2024-03-07 00:06:11.000000 UTC
5782a158-b596-4936-a451-32ccc131a57d,Thomas S. Boyland St & Marion St,4253.02,40.6814658848122,-73.914156854152679,71,"KEY, CREDITCARD",19,false,4,0,15,0,true,true,true,false,2024-03-07 00:06:24.000000 UTC
af72ab76-c6cb-4994-af96-51fa8846ecdc,Bergen St & Saratoga Ave,4064.03,40.67423,-73.91656,71,"KEY, CREDITCARD",20,false,5,0,15,0,true,true,true,false,2024-03-07 00:06:10.000000 UTC
35a5b4d6-2d90-4b60-b68b-03bb60fb1afc,7 Ave & 20 St,3588.01,40.659053,-73.98854,71,"KEY, CREDITCARD",20,false,5,0,15,0,true,true,true,false,2024-03-07 00:07:21.000000 UTC
3c135a2e-eeea-4e81-9c0a-8d14a6049198,Bedford Ave & Fenimore St,3552.09,40.65815,-73.95674,71,"KEY, CREDITCARD",20,false,5,0,15,0,true,true,true,false,2024-03-07 00:05:55.000000 UTC
4780d9d1-b886-4e72-9d18-cb152f73e10a,5 Av & W 139 St,7851.04,40.815484,-73.935856,71,"KEY, CREDITCARD",20,false,5,0,15,0,true,true,true,false,2024-03-07 00:06:28.000000 UTC
66dcc0b2-0aca-11e7-82f6-3863bb44ef7c,Marcy Ave & Lafayette Ave,4476.03,40.6900815,-73.947915,71,"KEY, CREDITCARD",23,false,6,0,15,0,true,true,true,false,2024-03-07 00:06:35.000000 UTC
d67375ea-3f93-4996-b0dc-f542341f2e6a,43 Ave & 40 St,6292.03,40.74562,-73.92402,71,"KEY, CREDITCARD",21,false,6,0,15,0,true,true,true,false,2024-03-07 00:05:54.000000 UTC
eef98eb6-f550-49f9-a910-4d2863e6a591,Buchanan Pl & Grand Ave,8535.01,40.85834,-73.90626,71,"KEY, CREDITCARD",21,false,6,0,15,0,true,true,true,false,2024-03-07 00:06:51.000000 UTC
17aeb1e3-fd18-4cf9-9473-17dfa5b0a312,Union St & Bedford Ave,3879.04,40.6691783,-73.9554162,71,"KEY, CREDITCARD",24,false,7,0,15,0,true,true,true,false,2024-03-07 00:06:30.000000 UTC
12279d2b-29f6-4e02-a7f0-244970f7edd5,37 Ave & 35 St,6529.02,40.7531106,-73.9279917,71,"KEY, CREDITCARD",26,false,11,0,15,0,true,true,true,false,2024-03-07 00:06:07.000000 UTC
66dced76-0aca-11e7-82f6-3863bb44ef7c,Broadway & Roebling St,5125.07,40.709248262761569,-73.960631489753723,71,"KEY, CREDITCARD",27,false,12,0,15,0,true,true,true,false,2024-03-07 00:06:59.000000 UTC
a0eec052-257a-4c79-8171-6e2ad9864ad0,Ave D & E 10 St,5575.13,40.725065510154749,-73.975158333778381,71,"KEY, CREDITCARD",30,false,13,0,15,0,true,true,true,false,2024-03-07 00:06:52.000000 UTC
4eb6d6a8-ecc1-4e89-a586-4f96ed3d83e1,5 Ave & 41 St,3306.03,40.649983,-74.005144,71,"KEY, CREDITCARD",30,false,15,0,15,0,true,true,true,false,2024-03-07 00:07:04.000000 UTC
66dbf288-0aca-11e7-82f6-3863bb44ef7c,Hicks St & Montague St,4645.09,40.69512845,-73.99595065,71,"KEY, CREDITCARD",20,false,2,0,16,0,true,true,true,false,2024-03-07 00:07:00.000000 UTC
4efda436-cd19-4ec3-acc7-1a622f723264,Fulton St & Saratoga Ave,4179.03,40.67853,-73.91642,71,"KEY, CREDITCARD",19,false,2,0,16,0,true,true,true,false,2024-03-07 00:05:59.000000 UTC
cb81edec-e79d-4cb2-b494-18aa18b27ad5,24 St & 41 Ave,6505.09,40.752474,-73.939991,71,"KEY, CREDITCARD",19,false,2,0,16,0,true,true,true,false,2024-03-07 00:06:08.000000 UTC
4034789e-b70d-4aae-bf18-3ed37a4d751f,20 Ave & Shore Blvd,7391.02,40.785994,-73.915098,71,"KEY, CREDITCARD",19,false,3,0,16,0,true,true,true,false,2024-03-07 00:05:49.000000 UTC
1318e05a-2506-43c6-b49d-4c1f7f69a267,Hancock St & Wyckoff Ave,4735.16,40.6972,-73.90674,71,"KEY, CREDITCARD",19,false,3,0,16,0,true,true,true,false,2024-03-07 00:06:40.000000 UTC
acfeadeb-73bb-4ec3-b809-78675b01af74,Crown St & Rogers Ave,3768.02,40.66639,-73.95346,71,"KEY, CREDITCARD",21,false,3,0,16,0,true,true,true,false,2024-03-07 00:07:00.000000 UTC
dee5a590-7cda-465e-8351-b0622a5e2ad3,Walton Ave & E 153 St,7945.07,40.822351,-73.926907,71,"KEY, CREDITCARD",19,false,3,0,16,0,true,true,true,false,2024-03-07 00:05:41.000000 UTC
0dd71c6d-11ee-4ad4-ba99-36b9ad36112c,St Marks Ave & Thomas S. Boyland St,4023.01,40.67313,-73.91387,71,"KEY, CREDITCARD",21,false,5,0,16,0,true,true,true,false,2024-03-07 00:06:18.000000 UTC
d8e02e7b-632b-4fbe-95b9-80efa47473e3,Broadway & W 185 St,8416.07,40.852538,-73.93441,71,"KEY, CREDITCARD",21,false,5,0,16,0,true,true,true,false,2024-03-07 00:05:42.000000 UTC
69f84045-48f9-4c6c-90d3-0503e5ed39e9,Prospect Pl & Underhill Ave,4116.08,40.6769694,-73.96579,71,"KEY, CREDITCARD",23,false,6,0,16,0,true,true,true,false,2024-03-07 00:06:53.000000 UTC
ceb179f3-89c3-4c3e-8a0a-3415406a9463,Amsterdam Ave & W 180 St,8353.02,40.847396,-73.931205,71,"KEY, CREDITCARD",23,false,7,0,16,0,true,true,true,false,2024-03-07 00:06:43.000000 UTC
66dce567-0aca-11e7-82f6-3863bb44ef7c,McKibbin St & Manhattan Ave,4996.08,40.70510918,-73.94407279,71,"KEY, CREDITCARD",23,false,7,0,16,0,true,true,true,false,2024-03-07 00:07:17.000000 UTC
8f1fdf4b-ecca-4f03-b04c-e10fe596e2c7,St Nicholas Ave & W 150 St,8013.07,40.827212,-73.942722,71,"KEY, CREDITCARD",26,false,8,0,16,0,true,true,true,false,2024-03-07 00:06:06.000000 UTC
8603535e-0d7a-4c5b-ae77-27b9f5770bfa,71 Ave & Myrtle Ave,4871.02,40.70067,-73.89907,71,"KEY, CREDITCARD",27,false,11,0,16,0,true,true,true,false,2024-03-07 00:05:43.000000 UTC
d56a8542-048a-4aca-ac7f-f27a9e6c908b,Newtown Ave & 23 St,7026.08,40.7713615,-73.9246145,71,"KEY, CREDITCARD",27,false,11,0,16,0,true,true,true,false,2024-03-07 00:07:02.000000 UTC
3575749f-123a-4a80-870d-7ca7c7f9c8a9,28 Ave & 35 St,6951.03,40.7671,-73.9169858,71,"KEY, CREDITCARD",27,false,11,0,16,0,true,true,true,false,2024-03-07 00:07:18.000000 UTC
d7f55e1b-12db-49d1-9cd8-4fb464745841,65 St & Roosevelt Ave,6267.08,40.74589,-73.89915,71,"KEY, CREDITCARD",30,false,14,0,16,0,true,true,true,false,2024-03-07 00:06:46.000000 UTC
c530a1cb-7c60-4651-be8a-9bfa5eb43f8a,3 Ave & E 174 St,8241.07,40.84224,-73.8985,71,"KEY, CREDITCARD",35,false,19,0,16,0,true,true,true,false,2024-03-07 00:07:13.000000 UTC
3c5a8531-4eec-4695-b4f8-8a1158890e78,Withers St & Kingsland Ave,5362.08,40.71773,-73.94051,71,"KEY, CREDITCARD",18,false,0,0,17,0,true,true,true,false,2024-03-07 00:07:09.000000 UTC
b930dd82-92d0-4d86-b896-7d8b827c2d5f,Pacific St & Rochester Ave,4113.01,40.67639,-73.92748,71,"KEY, CREDITCARD",19,false,1,0,17,0,true,true,true,false,2024-03-07 00:07:07.000000 UTC
24509e46-a0de-47e8-ba40-9441da68952a,Fort Washington Ave & W 190 St,8496.01,40.856906,-73.935662,71,"KEY, CREDITCARD",19,false,2,0,17,0,true,true,true,false,2024-03-07 00:06:54.000000 UTC
92fc1ad7-0867-4655-b02f-ede65d336b14,49 St & 31 Ave,6662.01,40.758057,-73.909831,71,"KEY, CREDITCARD",19,false,2,0,17,0,true,true,true,false,2024-03-07 00:06:17.000000 UTC
b319c797-71ff-490c-b965-ba2ac0f50da0,Woodside Ave & 55 St,6276.02,40.74679,-73.90893,71,"KEY, CREDITCARD",19,false,2,0,17,0,true,true,true,false,2024-03-07 00:07:15.000000 UTC
a90e9ad3-4347-4fa4-b031-9bf1f69ce049,39 Dr & 52 St,6316.05,40.74732,-73.91197,71,"KEY, CREDITCARD",19,false,2,0,17,0,true,true,true,false,2024-03-07 00:07:10.000000 UTC
9b70cbe2-25fc-42f8-b6e6-ac21ef248e4b,Brooklyn Ave & Dean St,4131.03,40.67669,-73.94437,71,"KEY, CREDITCARD",19,false,2,0,17,0,true,true,true,false,2024-03-07 00:05:58.000000 UTC
cc758f1a-8b28-4ff5-bc75-fbe62c453378,Steinway St & 23 Ave,7009.02,40.7713937,-73.9077436,71,"KEY, CREDITCARD",21,false,3,0,17,0,true,true,true,false,2024-03-07 00:06:57.000000 UTC
1d167807-0aa8-413a-b7a0-01c2ca8a6a60,Kingston Ave & Park Pl,4016.03,40.67308,-73.941910000000007,71,"KEY, CREDITCARD",21,false,3,0,17,0,true,true,true,false,2024-03-07 00:07:10.000000 UTC
16280b32-7e5b-4a18-930b-212eac10faaa,Old Broadway & W 133 St,7881.09,40.818212,-73.955277,71,"KEY, CREDITCARD",20,false,3,0,17,0,true,true,true,false,2024-03-07 00:06:24.000000 UTC
e35c42c6-8b73-4528-b08d-c94b75624b40,Bushwick Ave & Stagg St,5140.06,40.709897,-73.94008,71,"KEY, CREDITCARD",21,false,4,0,17,0,true,true,true,false,2024-03-07 00:06:09.000000 UTC
4568f854-1268-45cf-bac8-82286ef40ae6,Dean St & Rockaway Ave,4096.08,40.67486,-73.91123,71,"KEY, CREDITCARD",21,false,4,0,17,0,true,true,true,false,2024-03-07 00:06:25.000000 UTC
0fa27bd7-b182-4e7a-b5bb-90f4249cb368,34 Ave & 21 St,6798.01,40.7628138,-73.9342862,71,"KEY, CREDITCARD",23,false,5,0,17,0,true,true,true,false,2024-03-07 00:07:28.000000 UTC
30a75e12-5327-48f0-8155-3925aa934054,57 St & 7 Ave,2861.02,40.638566,-74.010147,71,"KEY, CREDITCARD",22,false,5,0,17,0,true,true,true,false,2024-03-07 00:07:19.000000 UTC
403c310e-26d5-4db5-9928-13c38b25053d,7 Ave & 22 St,3515.01,40.658029,-73.989605,71,"KEY, CREDITCARD",25,false,7,0,17,0,true,true,true,false,2024-03-07 00:05:50.000000 UTC
550153a5-2ea1-4c76-b1cd-77667005f55d,Ditmars Blvd & 19 St,7291.06,40.78145,-73.9183302,71,"KEY, CREDITCARD",27,false,10,0,17,0,true,true,true,false,2024-03-07 00:06:41.000000 UTC
2b54cb2c-31be-4620-a13c-0fa72b58c90a,Lincoln Pl & Classon Ave,3960.01,40.6721683,-73.9609,71,"KEY, CREDITCARD",28,false,10,0,17,0,true,true,true,false,2024-03-07 00:06:39.000000 UTC
66de20c8-0aca-11e7-82f6-3863bb44ef7c,West End Ave & W 107 St,7650.05,40.8021174,-73.9681805305,71,"KEY, CREDITCARD",31,false,12,0,17,0,true,true,true,false,2024-03-07 00:07:00.000000 UTC
66db2db5-0aca-11e7-82f6-3863bb44ef7c,Nassau St & Navy St,4812.02,40.69839895,-73.98068914,71,"KEY, CREDITCARD",58,false,41,0,17,0,true,true,true,false,2024-03-07 00:07:16.000000 UTC
481624f3-9377-4dfd-a5dd-de05a7fef760,Ogden Ave & W 165 St,8149.09,40.834457,-73.928381,71,"KEY, CREDITCARD",19,false,1,0,18,0,true,true,true,false,2024-03-07 00:06:55.000000 UTC
d8673258-9513-4ed2-86bf-bef62e7e4e30,E 141 St & Jackson Ave,7703.14,40.806896,-73.911837,71,"KEY, CREDITCARD",19,false,1,0,18,0,true,true,true,false,2024-03-07 00:07:19.000000 UTC
901cab1a-a77e-424e-b602-16883e792f93,Pacific St & Ralph Ave,4105.01,40.67607,-73.92171,71,"KEY, CREDITCARD",19,false,1,0,18,0,true,true,true,false,2024-03-07 00:05:32.000000 UTC
b90574d1-e9e7-45be-8adb-e38cb285fea5,Carroll St & Franklin Ave,3847.04,40.6679411,-73.9588,71,"KEY, CREDITCARD",19,false,1,0,18,0,true,true,true,false,2024-03-07 00:07:24.000000 UTC
067d5007-bda5-4697-b0a2-ccc2837f295c,24 St & 38 Ave,6581.14,40.756351,-73.936515,71,"KEY, CREDITCARD",19,false,1,0,18,0,true,true,true,false,2024-03-07 00:06:34.000000 UTC
e9575102-1081-4c30-8d15-ea95913579e2,Bergen St & Buffalo Ave,4072.02,40.6747,-73.92512,71,"KEY, CREDITCARD",21,false,2,0,18,0,true,true,true,false,2024-03-07 00:06:02.000000 UTC
c9cd8c29-7f0b-4979-9a0e-bec4613d2600,Audubon Ave & W 192 St,8469.05,40.855890306038887,-73.927082419395447,71,"KEY, CREDITCARD",21,false,2,0,18,0,true,true,true,false,2024-03-07 00:06:50.000000 UTC
afc79a38-e26d-48f7-94e4-d0aca8fd1c49,57 St & 43 Ave,6158.06,40.74324,-73.908,71,"KEY, CREDITCARD",20,false,2,0,18,0,true,true,true,false,2024-03-07 00:05:46.000000 UTC
814dd1a9-100c-4b1b-8110-6319bbd464e9,St Marks Ave & Rochester Ave,4039.04,40.67404,-73.92772,71,"KEY, CREDITCARD",20,false,2,0,18,0,true,true,true,false,2024-03-07 00:07:24.000000 UTC
5f968a1b-ee60-43a0-ad25-05211e09e436,Eldert St & Bushwick Ave,4399.03,40.68652,-73.91321,71,"KEY, CREDITCARD",22,false,4,0,18,0,true,true,true,false,2024-03-07 00:07:28.000000 UTC
e3e6105e-eaa2-43c5-badb-fb8592ad7227,43 St & 35 Ave,6520.06,40.754139,-73.919543,71,"KEY, CREDITCARD",25,false,7,0,18,0,true,true,true,false,2024-03-07 00:06:38.000000 UTC
174bf571-e597-463d-84bc-611c4a13d85e,Eastern Pkwy & Nostrand Ave,3911.05,40.66967,-73.9503,71,"KEY, CREDITCARD",27,false,9,0,18,0,true,true,true,false,2024-03-07 00:06:54.000000 UTC
943a1a27-1328-4823-8945-28d845280383,Isham St & Broadway,8665.09,40.86788,-73.919685,71,"KEY, CREDITCARD",29,false,10,0,18,0,true,true,true,false,2024-03-07 00:06:15.000000 UTC
20f3a578-4dfa-45ca-a917-b394d77ee08e,Greene Ave & Myrtle Ave,4784.02,40.698568,-73.918877,71,"KEY, CREDITCARD",30,false,12,0,18,0,true,true,true,false,2024-03-07 00:07:13.000000 UTC
66db6889-0aca-11e7-82f6-3863bb44ef7c,Pike St & E Broadway,5270.05,40.71406667,-73.99293911,71,"KEY, CREDITCARD",34,false,16,0,18,0,true,true,true,false,2024-03-07 00:06:48.000000 UTC
66dc462a-0aca-11e7-82f6-3863bb44ef7c,W 15 St & 7 Ave,6030.06,40.73935542,-73.99931783,71,"KEY, CREDITCARD",79,false,61,0,18,0,true,true,true,false,2024-03-07 00:06:16.000000 UTC
85ba92ab-8d0a-4d17-9d07-0173e16d3b6d,Monroe St & Patchen Ave,4491.09,40.68814,-73.92693,71,"KEY, CREDITCARD",20,false,0,0,19,0,true,true,true,false,2024-03-07 00:07:11.000000 UTC
305c221f-4e0b-4a5a-902c-3d1043dfe606,Newton Rd & 44 St,6743.06,40.7595701,-73.9142678,71,"KEY, CREDITCARD",19,false,0,0,19,0,true,true,true,false,2024-03-07 00:06:28.000000 UTC
c0f952d9-538e-4836-b936-fa97123cbf13,Knickerbocker Ave & Halsey St,4623.02,40.693,-73.90824,71,"KEY, CREDITCARD",19,false,0,0,19,0,true,true,true,false,2024-03-07 00:07:07.000000 UTC
4753c893-e4bd-4d6a-bc4d-42209a19ebeb,Andrews Ave S & W 179 St,8483.02,40.855156,-73.91278,71,"KEY, CREDITCARD",20,false,1,0,19,0,true,true,true,false,2024-03-07 00:06:28.000000 UTC
4a4c7548-2466-48ef-8d7e-0aa4d6acb69e,Somers St & Rockaway Ave,4170.08,40.67872,-73.91105,71,"KEY, CREDITCARD",20,false,1,0,19,0,true,true,true,false,2024-03-07 00:06:58.000000 UTC
e5b2a7ce-d867-465b-8446-743e00617068,47 Ave & 48 St,6092.01,40.74086,-73.91708,71,"KEY, CREDITCARD",20,false,1,0,19,0,true,true,true,false,2024-03-07 00:07:08.000000 UTC
db02e1ea-acc1-4f45-8e3c-d37468b0b5a6,Menahan St & Wyckoff Ave,4890.11,40.70113,-73.91422,71,"KEY, CREDITCARD",20,false,1,0,19,0,true,true,true,false,2024-03-07 00:07:28.000000 UTC
9be6c750-85b6-4e81-bace-1a8ffe941d7b,MacDougal St & Rockaway Ave,4212.01,40.68018,-73.91136,71,"KEY, CREDITCARD",20,false,1,0,19,0,true,true,true,false,2024-03-07 00:06:19.000000 UTC
101c813e-02a8-4b6b-bd5d-981c1ea62019,Pacific St & Thomas S. Boyland St,4023.05,40.67568,-73.91396,71,"KEY, CREDITCARD",21,false,2,0,19,0,true,true,true,false,2024-03-07 00:07:10.000000 UTC
a4d041fd-c5fa-4f52-800c-25d7a661a875,E 138 St & 5 Ave,7809.13,40.81449,-73.936153,71,"KEY, CREDITCARD",22,false,3,0,19,0,true,true,true,false,2024-03-07 00:06:02.000000 UTC
0bd9bd58-42e6-4680-9d19-83943372221f,6 Ave & 60 St,2912.08,40.638196,-74.013821,71,"KEY, CREDITCARD",22,false,3,0,19,0,true,true,true,false,2024-03-07 00:07:20.000000 UTC
7cb65297-c880-459a-b054-4e059576c02a,50 St & 7 Ave,3038.08,40.642501,-74.006055,71,"KEY, CREDITCARD",22,false,3,0,19,0,true,true,true,false,2024-03-07 00:06:45.000000 UTC
c63a83a0-bda1-40a6-835b-f82c363543b9,E 128 St & Madison Ave,7735.23,40.80756,-73.939182,71,"KEY, CREDITCARD",23,false,4,0,19,0,true,true,true,false,2024-03-07 00:06:33.000000 UTC
77463580-6421-403d-b170-f2660c216175,Menahan St & Central Ave,4672.01,40.69543,-73.9196,71,"KEY, CREDITCARD",25,false,5,0,19,0,true,true,true,false,2024-03-07 00:07:03.000000 UTC
46a1ff6c-6131-414a-9ef6-65a8db7d305f,7 Ave & 40 St,3266.01,40.648169,-74.000057,71,"KEY, CREDITCARD",24,false,5,0,19,0,true,true,true,false,2024-03-07 00:05:51.000000 UTC
8f9ce302-2a6d-443c-8fe0-625b20021ea2,Brevoort Pl & Bedford Ave,4181.10,40.68012,-73.95362,71,"KEY, CREDITCARD",24,false,5,0,19,0,true,true,true,false,2024-03-07 00:06:58.000000 UTC
66ddef2d-0aca-11e7-82f6-3863bb44ef7c,10 St & 5 Ave,3842.08,40.6686273,-73.98700053,71,"KEY, CREDITCARD",24,false,5,0,19,0,true,true,true,false,2024-03-07 00:05:52.000000 UTC
6c3b486e-603c-4158-91ac-adc06ac01535,Myrtle Ave & Linden St,4816.02,40.69943,-73.91337,71,"KEY, CREDITCARD",25,false,6,0,19,0,true,true,true,false,2024-03-07 00:06:42.000000 UTC
c3189056-8eda-4278-891f-e8e15c2d759a,Carlton Ave & Dean St,4199.12,40.6809741,-73.9710097,71,"KEY, CREDITCARD",29,false,8,0,19,0,true,true,true,false,2024-03-07 00:07:01.000000 UTC
72719900-dd61-40bd-9f4a-40d70c47590c,61 St & 39 Ave,6307.07,40.7471,-73.9028,71,"KEY, CREDITCARD",30,false,10,0,19,0,true,true,true,false,2024-03-07 00:06:29.000000 UTC
c00ef46d-fcde-48e2-afbd-0fb595fe3fa7,South St & Broad St,4920.13,40.701888589133659,-74.010898768901825,71,"KEY, CREDITCARD",31,false,12,0,19,0,true,true,true,false,2024-03-07 00:07:05.000000 UTC
66db9cc4-0aca-11e7-82f6-3863bb44ef7c,Madison St & Clinton St,5190.07,40.71269042,-73.98776323,71,"KEY, CREDITCARD",39,false,20,0,19,0,true,true,true,false,2024-03-07 00:05:30.000000 UTC
1dacb0f6-29f5-4d1b-b910-92ffa5b4ca5d,Eastern Pkwy & Franklin Ave (NE Corner),3919.07,40.6707767,-73.9576801,71,"KEY, CREDITCARD",42,false,23,0,19,0,true,true,true,false,2024-03-07 00:06:16.000000 UTC
93e2e1a5-49c5-41f8-a6bf-b399b6a5140d,E 2 St & Ave A,5553.10,40.723077490686727,-73.985836207866669,71,"KEY, CREDITCARD",68,false,49,0,19,0,true,true,true,false,2024-03-07 00:06:36.000000 UTC
d18512f9-52c8-4175-92b9-b6258dc30748,Park Pl & Buffalo Ave,3999.06,40.67202,-73.92539,71,"KEY, CREDITCARD",20,false,0,0,20,0,true,true,true,false,2024-03-07 00:05:57.000000 UTC
d2b23c87-b7c3-48c2-a634-db4b76ecbcf7,Pacific St & Utica Ave,4154.02,40.6767,-73.93051,71,"KEY, CREDITCARD",20,false,0,0,20,0,true,true,true,false,2024-03-07 00:06:08.000000 UTC
0e8bfd72-c494-4d3e-85e2-4f98b801fe3b,Sterling Pl & Schenectady Ave,3934.06,40.6716,-73.93378,71,"KEY, CREDITCARD",21,false,0,0,20,0,true,true,true,false,2024-03-07 00:06:45.000000 UTC
398aa734-3893-4dba-a704-57ae8632c4f9,30 Ave & 47 St,6774.13,40.761294,-73.909562,71,"KEY, CREDITCARD",21,false,1,0,20,0,true,true,true,false,2024-03-07 00:07:22.000000 UTC
dcdaa64b-4d2c-4017-bfb9-da25924f851d,Steinway St & 21 Ave,7137.04,40.774798,-73.903787,71,"KEY, CREDITCARD",21,false,1,0,20,0,true,true,true,false,2024-03-07 00:06:36.000000 UTC
b3c8aaaf-6e1c-4f56-9391-b79e883b8009,51 St & Hobart St,6662.09,40.757672340250409,-73.907699435949326,71,"KEY, CREDITCARD",23,false,2,0,20,0,true,true,true,false,2024-03-07 00:06:12.000000 UTC
49f86083-851b-475d-b9ab-64e01b81f725,Stuyvesant Ave & Gates Ave,4458.06,40.68834,-73.93306,71,"KEY, CREDITCARD",23,false,2,0,20,0,true,true,true,false,2024-03-07 00:07:22.000000 UTC
00d94dfc-3695-47e1-aba6-7f319dd2eb08,Bergen St & Kingston Ave,4089.01,40.6756,-73.9415,71,"KEY, CREDITCARD",22,false,2,0,20,0,true,true,true,false,2024-03-07 00:06:14.000000 UTC
a7c09fde-76e8-4a56-b61d-8ca940432efd,Centre St & Seneca Ave,4837.03,40.69969,-73.9022,71,"KEY, CREDITCARD",23,false,3,0,20,0,true,true,true,false,2024-03-07 00:06:23.000000 UTC
e1886e7a-62b1-4359-9835-8ab5a16371ae,Grand Concourse & E 175 St,8303.06,40.846275929219537,-73.909312784671783,71,"KEY, CREDITCARD",24,false,4,0,20,0,true,true,true,false,2024-03-07 00:07:28.000000 UTC
f3f46097-54cf-4c30-805a-6b2a4851eed7,46 St & 25 Ave,6907.03,40.765753,-73.90676,71,"KEY, CREDITCARD",24,false,4,0,20,0,true,true,true,false,2024-03-07 00:06:36.000000 UTC
66db5c14-0aca-11e7-82f6-3863bb44ef7c,Adelphi St & Myrtle Ave,4620.02,40.69308257,-73.97178913,71,"KEY, CREDITCARD",28,false,8,0,20,0,true,true,true,false,2024-03-07 00:07:18.000000 UTC
add829db-2feb-4e81-af61-056791a6e53b,St Johns Pl & Washington Ave,4001.09,40.6737236,-73.9631611,71,"KEY, CREDITCARD",30,false,10,0,20,0,true,true,true,false,2024-03-07 00:05:45.000000 UTC
ff1e98d3-ae7d-4c53-a531-1845bee1d346,W Mosholu Pkwy S & Sedgwick Ave,8841.03,40.88226,-73.88702,71,"KEY, CREDITCARD",37,false,17,0,20,0,true,true,true,false,2024-03-07 00:05:30.000000 UTC
b47e5ffd-4215-4476-a89b-ebe52111f763,Roosevelt Island Tramway,6599.01,40.757284,-73.9536,71,"KEY, CREDITCARD",39,false,18,0,20,0,true,true,true,false,2024-03-07 00:06:27.000000 UTC
68827e5f-ed28-45de-99bf-66093a8c504f,Park Pl & Utica Ave,3966.03,40.67242,-73.93094,71,"KEY, CREDITCARD",21,false,0,0,21,0,true,true,true,false,2024-03-07 00:07:09.000000 UTC
a958a8af-a0cc-4bca-9114-93c74ce3c693,Frost St & Debevoise Ave,5433.04,40.71882,-73.93948,71,"KEY, CREDITCARD",22,false,0,0,21,0,true,true,true,false,2024-03-07 00:06:38.000000 UTC
b1f3eb8c-07f9-479f-a8ab-f04e094bc7d0,Columbus Pl & Atlantic Ave,4146.02,40.67717,-73.92285,71,"KEY, CREDITCARD",21,false,0,0,21,0,true,true,true,false,2024-03-07 00:06:17.000000 UTC
